timestamp,country,views,sports,devices,browsers,ip_addresses
2024-05-25 20:54:32.058170,Russia,84,Football,Mobile,Firefox,190.1.13.41
2024-05-25 22:20:21.058170,Botswana,26,Shotput,Desktop,Safari,119.3.34.1
2024-05-25 09:16:14.058170,Japan,8,Netball,Mobile,Edge,119.3.34.1
2024-05-24 15:08:53.058170,Canada,73,Gymnastics,Desktop,Edge,102.12.29.5
2024-05-26 06:28:34.058170,Japan,84,Netball,Desktop,Firefox,190.1.13.41
2024-05-24 10:08:28.058170,Germany,44,Basketball,Mobile,Chrome,102.12.29.5
2024-05-24 16:15:26.058170,France,90,Basketball,Desktop,Edge,102.12.29.5
2024-05-26 12:35:07.058170,Russia,21,High Jump,Desktop,Edge,5.8.6.7
2024-05-26 18:35:13.058170,Germany,92,Football,Tablet,Edge,119.3.34.1
2024-05-27 01:29:08.058170,UK,40,Gymnastics,Desktop,Safari,5.8.6.7
2024-05-26 22:26:27.058170,UK,47,Shotput,Mobile,Safari,102.12.29.5
2024-05-24 17:35:21.058170,Germany,27,Gymnastics,Mobile,Edge,190.1.13.41
2024-05-27 04:32:22.058170,Canada,88,Gymnastics,Mobile,Safari,119.3.34.1
2024-05-25 08:10:52.058170,Germany,63,Football,Tablet,Chrome,102.12.29.5
2024-05-24 08:25:35.058170,Canada,77,Gymnastics,Tablet,Firefox,119.3.34.1
2024-05-26 12:25:18.058170,Russia,43,Gymnastics,Tablet,Chrome,190.1.13.41
2024-05-25 07:38:52.058170,Germany,88,Gymnastics,Desktop,Firefox,119.3.34.1
2024-05-27 08:17:14.058170,UK,92,Shotput,Tablet,Safari,190.1.13.41
2024-05-26 12:03:02.058170,Russia,1,High Jump,Desktop,Safari,5.8.6.7
2024-05-27 00:35:26.058170,Germany,3,Basketball,Desktop,Chrome,5.8.6.7
2024-05-26 12:35:36.058170,UK,13,High Jump,Tablet,Edge,119.3.34.1
2024-05-24 18:23:10.058170,France,11,Netball,Tablet,Edge,102.12.29.5
2024-05-24 12:16:31.058170,Botswana,15,High Jump,Desktop,Chrome,190.1.13.41
2024-05-26 11:34:49.058170,France,63,Netball,Desktop,Edge,102.12.29.5
2024-05-25 17:20:17.058170,USA,77,Basketball,Mobile,Chrome,102.12.29.5
2024-05-23 17:37:57.058170,Russia,65,Gymnastics,Tablet,Safari,119.3.34.1
2024-05-24 08:25:09.058170,UK,40,Shotput,Mobile,Safari,102.12.29.5
2024-05-27 06:55:18.058170,Germany,22,High Jump,Mobile,Safari,102.12.29.5
2024-05-27 00:22:06.058170,Canada,26,Football,Mobile,Edge,190.1.13.41
2024-05-23 17:40:40.058170,UK,98,Gymnastics,Tablet,Chrome,5.8.6.7
2024-05-26 10:14:26.058170,Japan,69,Gymnastics,Desktop,Firefox,5.8.6.7
2024-05-25 02:05:32.058170,UK,64,Football,Desktop,Edge,102.12.29.5
2024-05-25 02:47:33.058170,Japan,21,Shotput,Desktop,Chrome,119.3.34.1
2024-05-24 15:40:49.058170,UK,71,Netball,Desktop,Safari,5.8.6.7
2024-05-24 00:18:51.058170,France,29,Basketball,Mobile,Safari,190.1.13.41
2024-05-23 22:52:55.058170,Germany,82,Basketball,Tablet,Safari,190.1.13.41
2024-05-26 15:13:51.058170,Botswana,65,High Jump,Desktop,Chrome,190.1.13.41
2024-05-26 14:45:46.058170,UK,78,Shotput,Mobile,Chrome,190.1.13.41
2024-05-23 13:36:34.058170,France,83,Shotput,Desktop,Safari,102.12.29.5
2024-05-24 22:47:41.058170,Botswana,54,High Jump,Mobile,Firefox,190.1.13.41
2024-05-25 02:26:36.058170,Russia,59,Shotput,Tablet,Safari,190.1.13.41
2024-05-24 21:34:18.058170,France,100,Netball,Desktop,Firefox,190.1.13.41
2024-05-24 16:09:46.058170,Canada,46,High Jump,Desktop,Safari,190.1.13.41
2024-05-25 08:59:30.058170,France,53,Football,Desktop,Chrome,190.1.13.41
2024-05-27 04:44:31.058170,Germany,87,Gymnastics,Desktop,Firefox,190.1.13.41
2024-05-27 07:32:45.058170,Germany,24,High Jump,Tablet,Firefox,190.1.13.41
2024-05-26 15:12:24.058170,Germany,37,High Jump,Tablet,Edge,190.1.13.41
2024-05-23 19:16:08.058170,Japan,86,Football,Tablet,Safari,102.12.29.5
2024-05-24 08:14:54.058170,USA,48,Basketball,Desktop,Chrome,5.8.6.7
2024-05-23 22:47:58.058170,Russia,24,Shotput,Tablet,Safari,5.8.6.7
2024-05-25 23:05:39.058170,Canada,81,Gymnastics,Tablet,Edge,119.3.34.1
2024-05-23 14:38:33.058170,Germany,76,Netball,Tablet,Firefox,5.8.6.7
2024-05-24 18:12:34.058170,Japan,73,Netball,Tablet,Edge,119.3.34.1
2024-05-26 00:29:18.058170,Russia,4,Netball,Mobile,Firefox,5.8.6.7
2024-05-26 14:12:23.058170,USA,81,High Jump,Desktop,Edge,119.3.34.1
2024-05-24 04:43:51.058170,Canada,32,Gymnastics,Tablet,Safari,190.1.13.41
2024-05-24 08:51:30.058170,Japan,38,High Jump,Mobile,Chrome,5.8.6.7
2024-05-26 00:25:48.058170,UK,59,Shotput,Desktop,Firefox,190.1.13.41
2024-05-25 17:54:27.058170,Botswana,20,Basketball,Tablet,Chrome,5.8.6.7
2024-05-25 02:34:24.058170,Germany,18,Gymnastics,Desktop,Chrome,5.8.6.7
2024-05-24 02:38:04.058170,Russia,36,Netball,Tablet,Edge,119.3.34.1
2024-05-26 20:59:53.058170,Botswana,62,Basketball,Tablet,Edge,190.1.13.41
2024-05-25 02:52:52.058170,France,54,Football,Tablet,Firefox,5.8.6.7
2024-05-24 07:05:46.058170,Botswana,37,Football,Tablet,Safari,190.1.13.41
2024-05-25 16:28:56.058170,Russia,12,Shotput,Tablet,Edge,119.3.34.1
2024-05-25 07:18:29.058170,Botswana,82,High Jump,Tablet,Chrome,119.3.34.1
2024-05-23 11:39:03.058170,Russia,30,Gymnastics,Desktop,Chrome,102.12.29.5
2024-05-25 08:59:21.058170,Russia,15,Football,Mobile,Chrome,5.8.6.7
2024-05-24 18:47:12.058170,Germany,32,High Jump,Desktop,Safari,102.12.29.5
2024-05-25 17:52:27.058170,Russia,29,Shotput,Tablet,Firefox,190.1.13.41
2024-05-26 15:52:10.058170,Canada,36,Netball,Tablet,Safari,5.8.6.7
2024-05-24 21:11:08.058170,Botswana,9,Netball,Tablet,Edge,119.3.34.1
2024-05-25 11:30:08.058170,Canada,9,Gymnastics,Mobile,Edge,102.12.29.5
2024-05-25 11:53:01.058170,Russia,69,Football,Mobile,Edge,5.8.6.7
2024-05-27 07:00:28.058170,France,40,Gymnastics,Tablet,Edge,119.3.34.1
2024-05-26 23:29:37.058170,Germany,32,Netball,Tablet,Chrome,5.8.6.7
2024-05-24 09:59:41.058170,Botswana,71,Football,Desktop,Firefox,5.8.6.7
2024-05-27 08:43:37.058170,France,84,Football,Mobile,Edge,102.12.29.5
2024-05-27 06:57:44.058170,Japan,81,Shotput,Mobile,Firefox,119.3.34.1
2024-05-24 04:21:11.058170,Japan,61,Football,Mobile,Chrome,102.12.29.5
2024-05-25 12:41:05.058170,Botswana,35,High Jump,Mobile,Chrome,190.1.13.41
2024-05-23 17:50:17.058170,Germany,47,Basketball,Mobile,Chrome,119.3.34.1
2024-05-23 13:01:11.058170,France,70,Shotput,Mobile,Firefox,119.3.34.1
2024-05-26 19:46:09.058170,France,27,Gymnastics,Mobile,Edge,102.12.29.5
2024-05-25 00:49:33.058170,France,40,Shotput,Desktop,Edge,119.3.34.1
2024-05-24 09:03:19.058170,Japan,69,Gymnastics,Desktop,Edge,5.8.6.7
2024-05-25 03:16:45.058170,Botswana,41,Shotput,Desktop,Safari,119.3.34.1
2024-05-26 04:50:56.058170,France,19,Football,Desktop,Chrome,5.8.6.7
2024-05-27 06:16:39.058170,Japan,83,Football,Mobile,Edge,102.12.29.5
2024-05-24 12:25:19.058170,Russia,39,Netball,Tablet,Edge,5.8.6.7
2024-05-26 11:26:53.058170,Japan,93,High Jump,Tablet,Chrome,102.12.29.5
2024-05-26 17:03:55.058170,USA,84,High Jump,Mobile,Edge,102.12.29.5
2024-05-27 01:22:45.058170,Germany,33,Football,Desktop,Firefox,5.8.6.7
2024-05-24 09:00:34.058170,UK,80,Basketball,Mobile,Firefox,102.12.29.5
2024-05-26 04:26:47.058170,Russia,82,Football,Tablet,Chrome,119.3.34.1
2024-05-27 07:54:35.058170,Canada,50,Basketball,Mobile,Edge,119.3.34.1
2024-05-26 00:22:20.058170,Japan,99,Shotput,Mobile,Chrome,190.1.13.41
2024-05-26 04:33:33.058170,Japan,2,Gymnastics,Mobile,Chrome,190.1.13.41
2024-05-24 03:34:25.058170,Japan,26,Gymnastics,Mobile,Chrome,5.8.6.7
2024-05-26 07:35:15.058170,Russia,84,Shotput,Mobile,Safari,190.1.13.41
2024-05-24 18:47:16.058170,UK,64,Football,Mobile,Edge,119.3.34.1
2024-05-26 16:58:04.058170,France,50,Netball,Tablet,Firefox,102.12.29.5
2024-05-26 11:32:26.058170,France,32,Shotput,Desktop,Chrome,119.3.34.1
2024-05-25 20:36:42.058170,Russia,12,Gymnastics,Mobile,Edge,190.1.13.41
2024-05-26 19:41:22.058170,Japan,16,Basketball,Tablet,Safari,190.1.13.41
2024-05-25 10:56:58.058170,Germany,67,Gymnastics,Tablet,Safari,190.1.13.41
2024-05-24 14:23:47.058170,Canada,41,High Jump,Tablet,Edge,119.3.34.1
2024-05-25 08:30:55.058170,UK,91,Shotput,Tablet,Edge,102.12.29.5
2024-05-27 02:04:08.058170,Canada,26,Basketball,Desktop,Firefox,190.1.13.41
2024-05-24 06:32:10.058170,Russia,58,Netball,Desktop,Edge,190.1.13.41
2024-05-27 04:09:30.058170,Germany,43,High Jump,Mobile,Safari,102.12.29.5
2024-05-25 12:51:12.058170,Russia,21,Gymnastics,Desktop,Safari,190.1.13.41
2024-05-25 22:45:15.058170,UK,94,Gymnastics,Mobile,Safari,5.8.6.7
2024-05-24 16:56:50.058170,Russia,84,Football,Desktop,Safari,119.3.34.1
2024-05-25 12:32:47.058170,USA,18,Shotput,Desktop,Edge,190.1.13.41
2024-05-25 18:58:30.058170,USA,48,High Jump,Tablet,Firefox,119.3.34.1
2024-05-26 07:46:09.058170,USA,79,Netball,Tablet,Firefox,102.12.29.5
2024-05-24 22:09:10.058170,Canada,75,Shotput,Desktop,Chrome,5.8.6.7
2024-05-24 14:45:56.058170,Japan,89,Gymnastics,Tablet,Safari,5.8.6.7
2024-05-24 11:29:59.058170,France,60,Basketball,Mobile,Chrome,119.3.34.1
2024-05-27 06:34:07.058170,Canada,46,Netball,Desktop,Firefox,102.12.29.5
2024-05-24 15:33:52.058170,USA,76,Basketball,Tablet,Chrome,190.1.13.41
2024-05-24 15:38:33.058170,Botswana,31,High Jump,Tablet,Chrome,190.1.13.41
2024-05-26 16:01:42.058170,Japan,29,Netball,Desktop,Firefox,119.3.34.1
2024-05-27 05:37:32.058170,UK,24,Shotput,Tablet,Chrome,5.8.6.7
2024-05-26 20:34:49.058170,Canada,79,Football,Desktop,Chrome,190.1.13.41
2024-05-24 10:58:11.058170,Canada,80,High Jump,Tablet,Firefox,190.1.13.41
2024-05-26 19:31:02.058170,Germany,19,Gymnastics,Mobile,Edge,190.1.13.41
2024-05-27 00:48:17.058170,Russia,98,Netball,Mobile,Edge,102.12.29.5
2024-05-24 15:58:54.058170,France,58,Shotput,Tablet,Firefox,119.3.34.1
2024-05-26 15:26:55.058170,Canada,70,Shotput,Desktop,Firefox,119.3.34.1
2024-05-24 12:14:26.058170,Germany,44,Shotput,Mobile,Firefox,119.3.34.1
2024-05-23 12:47:22.058170,USA,14,Netball,Mobile,Safari,102.12.29.5
2024-05-27 00:43:32.058170,France,99,Gymnastics,Tablet,Safari,5.8.6.7
2024-05-25 17:43:13.058170,Botswana,50,Football,Tablet,Edge,190.1.13.41
2024-05-24 02:45:33.058170,Germany,15,Netball,Tablet,Chrome,102.12.29.5
2024-05-25 14:48:04.058170,Canada,24,Netball,Tablet,Safari,102.12.29.5
2024-05-27 00:02:57.058170,UK,16,Football,Desktop,Firefox,190.1.13.41
2024-05-23 18:11:09.058170,USA,41,Football,Mobile,Edge,190.1.13.41
2024-05-27 00:15:06.058170,Russia,81,Gymnastics,Tablet,Safari,119.3.34.1
2024-05-24 12:19:19.058170,France,65,Basketball,Tablet,Edge,102.12.29.5
2024-05-24 18:08:25.058170,UK,43,Basketball,Mobile,Safari,190.1.13.41
2024-05-24 21:54:04.058170,USA,7,High Jump,Desktop,Chrome,190.1.13.41
2024-05-26 00:37:50.058170,Canada,93,High Jump,Tablet,Firefox,190.1.13.41
2024-05-26 03:21:38.058170,Russia,97,Netball,Desktop,Chrome,119.3.34.1
2024-05-27 07:31:32.058170,USA,59,Gymnastics,Mobile,Edge,5.8.6.7
2024-05-26 04:20:55.058170,UK,48,Football,Tablet,Firefox,5.8.6.7
2024-05-25 14:41:23.058170,UK,65,Gymnastics,Mobile,Edge,119.3.34.1
2024-05-26 01:34:00.058170,USA,66,High Jump,Mobile,Edge,119.3.34.1
2024-05-24 17:04:33.058170,USA,88,Shotput,Mobile,Chrome,190.1.13.41
2024-05-24 20:46:15.058170,Germany,22,Shotput,Mobile,Safari,102.12.29.5
2024-05-24 13:11:34.058170,Botswana,11,Netball,Tablet,Chrome,102.12.29.5
2024-05-23 11:18:01.058170,Japan,65,Netball,Mobile,Firefox,102.12.29.5
2024-05-25 23:05:05.058170,Botswana,80,High Jump,Mobile,Firefox,5.8.6.7
2024-05-24 07:04:29.058170,Russia,81,Football,Mobile,Edge,119.3.34.1
2024-05-25 12:03:17.058170,Germany,32,Football,Desktop,Edge,5.8.6.7
2024-05-27 02:36:30.058170,UK,45,Football,Tablet,Chrome,119.3.34.1
2024-05-26 08:07:28.058170,Germany,91,High Jump,Desktop,Chrome,5.8.6.7
2024-05-26 03:40:18.058170,France,81,Netball,Mobile,Safari,5.8.6.7
2024-05-25 23:56:27.058170,France,74,High Jump,Tablet,Edge,190.1.13.41
2024-05-24 15:09:58.058170,USA,79,Shotput,Tablet,Chrome,102.12.29.5
2024-05-24 02:03:41.058170,Botswana,3,Netball,Tablet,Safari,190.1.13.41
2024-05-26 05:44:02.058170,France,29,Gymnastics,Mobile,Chrome,102.12.29.5
2024-05-24 19:53:47.058170,USA,38,Netball,Tablet,Edge,102.12.29.5
2024-05-25 03:30:55.058170,Japan,83,Basketball,Tablet,Safari,119.3.34.1
2024-05-27 04:40:55.058170,USA,51,Basketball,Tablet,Chrome,102.12.29.5
2024-05-26 20:58:33.058170,Japan,62,Basketball,Mobile,Safari,190.1.13.41
2024-05-24 13:44:07.058170,Russia,16,Football,Desktop,Firefox,119.3.34.1
2024-05-26 19:29:19.058170,Japan,79,High Jump,Mobile,Chrome,102.12.29.5
2024-05-24 09:16:38.058170,Russia,100,Gymnastics,Tablet,Chrome,5.8.6.7
2024-05-25 00:53:59.058170,USA,53,Football,Desktop,Safari,119.3.34.1
2024-05-23 17:02:18.058170,Germany,93,Basketball,Tablet,Safari,102.12.29.5
2024-05-23 14:33:43.058170,Russia,69,Football,Desktop,Edge,5.8.6.7
2024-05-26 15:37:21.058170,Canada,72,High Jump,Desktop,Chrome,119.3.34.1
2024-05-25 06:27:55.058170,Japan,17,Basketball,Tablet,Safari,119.3.34.1
2024-05-26 19:00:00.058170,Japan,35,High Jump,Tablet,Edge,190.1.13.41
2024-05-24 02:48:57.058170,France,25,Basketball,Tablet,Firefox,5.8.6.7
2024-05-23 15:10:04.058170,Germany,14,Shotput,Desktop,Firefox,190.1.13.41
2024-05-23 23:05:56.058170,Russia,46,Netball,Mobile,Edge,5.8.6.7
2024-05-25 16:22:29.058170,USA,94,Basketball,Mobile,Safari,5.8.6.7
2024-05-25 12:51:37.058170,Germany,50,Gymnastics,Tablet,Chrome,102.12.29.5
2024-05-26 16:04:26.058170,Germany,39,Football,Tablet,Edge,102.12.29.5
2024-05-24 16:26:19.058170,Canada,32,Basketball,Mobile,Firefox,119.3.34.1
2024-05-26 05:47:41.058170,Botswana,52,Netball,Mobile,Safari,190.1.13.41
2024-05-23 14:56:21.058170,Japan,91,Basketball,Mobile,Chrome,5.8.6.7
2024-05-26 20:24:48.058170,Japan,88,Netball,Tablet,Firefox,5.8.6.7
2024-05-26 16:41:17.058170,Japan,60,Basketball,Tablet,Safari,190.1.13.41
2024-05-26 05:58:13.058170,France,59,Netball,Tablet,Edge,5.8.6.7
2024-05-23 11:22:13.058170,Russia,42,Netball,Mobile,Safari,102.12.29.5
2024-05-24 16:46:50.058170,Canada,51,Football,Desktop,Firefox,190.1.13.41
2024-05-24 08:06:31.058170,Germany,29,Basketball,Tablet,Edge,190.1.13.41
2024-05-26 14:24:31.058170,France,68,High Jump,Desktop,Chrome,102.12.29.5
2024-05-24 00:17:10.058170,Russia,67,Shotput,Tablet,Safari,119.3.34.1
2024-05-26 11:02:48.058170,USA,98,Gymnastics,Desktop,Edge,119.3.34.1
2024-05-23 14:15:45.058170,Russia,39,Shotput,Tablet,Firefox,119.3.34.1
2024-05-24 14:20:53.058170,Japan,73,Shotput,Tablet,Edge,102.12.29.5
2024-05-26 11:40:27.058170,Russia,22,Gymnastics,Desktop,Safari,190.1.13.41
2024-05-27 01:20:16.058170,UK,98,High Jump,Tablet,Firefox,102.12.29.5
2024-05-25 10:26:47.058170,France,13,Shotput,Tablet,Edge,119.3.34.1
2024-05-26 01:47:10.058170,France,58,Football,Tablet,Chrome,5.8.6.7
2024-05-24 16:21:15.058170,Botswana,39,Netball,Mobile,Chrome,190.1.13.41
2024-05-25 16:36:53.058170,Germany,85,Gymnastics,Desktop,Chrome,5.8.6.7
2024-05-24 18:30:11.058170,Canada,68,Basketball,Desktop,Chrome,5.8.6.7
2024-05-25 16:53:52.058170,France,51,Netball,Mobile,Safari,5.8.6.7
2024-05-25 12:19:35.058170,Canada,79,Basketball,Tablet,Chrome,5.8.6.7
2024-05-26 06:18:24.058170,Germany,50,Basketball,Mobile,Safari,102.12.29.5
2024-05-26 06:46:23.058170,Botswana,66,Shotput,Tablet,Edge,5.8.6.7
2024-05-26 02:17:12.058170,Botswana,10,Netball,Mobile,Firefox,102.12.29.5
2024-05-26 20:33:05.058170,Germany,92,Shotput,Desktop,Safari,102.12.29.5
2024-05-26 13:17:41.058170,Germany,66,Football,Mobile,Safari,102.12.29.5
2024-05-25 00:15:08.058170,Russia,11,Shotput,Tablet,Chrome,102.12.29.5
2024-05-24 15:41:25.058170,USA,50,Basketball,Desktop,Edge,102.12.29.5
2024-05-24 07:17:39.058170,Russia,28,Netball,Tablet,Firefox,5.8.6.7
2024-05-26 00:23:04.058170,Russia,14,High Jump,Mobile,Firefox,190.1.13.41
2024-05-23 09:21:45.058170,UK,61,High Jump,Desktop,Chrome,119.3.34.1
2024-05-25 13:21:10.058170,Canada,82,Gymnastics,Desktop,Firefox,5.8.6.7
2024-05-24 19:00:20.058170,Germany,67,Gymnastics,Tablet,Chrome,5.8.6.7
2024-05-26 04:42:42.058170,Japan,68,Netball,Desktop,Edge,190.1.13.41
2024-05-25 17:44:11.058170,Japan,28,Gymnastics,Desktop,Chrome,102.12.29.5
2024-05-26 13:56:21.058170,Japan,12,High Jump,Tablet,Safari,5.8.6.7
2024-05-25 20:49:50.058170,Canada,28,High Jump,Desktop,Safari,190.1.13.41
2024-05-27 05:54:11.058170,USA,52,High Jump,Desktop,Edge,102.12.29.5
2024-05-24 16:02:19.058170,Russia,43,Basketball,Mobile,Chrome,102.12.29.5
2024-05-25 08:45:11.058170,Canada,68,Football,Mobile,Edge,119.3.34.1
2024-05-27 05:05:59.058170,Russia,8,Netball,Desktop,Safari,119.3.34.1
2024-05-24 08:45:33.058170,Japan,87,High Jump,Desktop,Chrome,190.1.13.41
2024-05-24 15:41:29.058170,Canada,2,Netball,Mobile,Firefox,119.3.34.1
2024-05-25 09:31:53.058170,Russia,23,Gymnastics,Tablet,Safari,190.1.13.41
2024-05-25 01:41:36.058170,USA,61,Gymnastics,Desktop,Edge,119.3.34.1
2024-05-23 22:51:53.058170,UK,6,Football,Tablet,Edge,5.8.6.7
2024-05-26 09:03:12.058170,Botswana,65,Shotput,Tablet,Safari,119.3.34.1
2024-05-24 22:01:57.058170,Canada,36,Gymnastics,Tablet,Firefox,5.8.6.7
2024-05-23 13:21:49.058170,Japan,41,Football,Mobile,Chrome,5.8.6.7
2024-05-24 07:23:32.058170,UK,62,Basketball,Mobile,Edge,102.12.29.5
2024-05-23 15:36:06.058170,Russia,54,Gymnastics,Mobile,Firefox,5.8.6.7
2024-05-24 05:43:08.058170,Botswana,72,Shotput,Desktop,Safari,119.3.34.1
2024-05-25 20:12:00.058170,USA,83,Shotput,Desktop,Safari,5.8.6.7
2024-05-27 04:46:31.058170,France,2,Netball,Mobile,Edge,119.3.34.1
2024-05-24 02:17:01.058170,Germany,2,Netball,Desktop,Chrome,102.12.29.5
2024-05-24 02:02:19.058170,Japan,61,Football,Desktop,Edge,119.3.34.1
2024-05-23 10:51:47.058170,Russia,82,Basketball,Desktop,Chrome,102.12.29.5
2024-05-26 18:26:35.058170,Japan,71,Netball,Desktop,Edge,190.1.13.41
2024-05-23 21:37:24.058170,Botswana,29,Shotput,Mobile,Edge,102.12.29.5
2024-05-24 06:46:07.058170,Germany,4,Shotput,Tablet,Firefox,102.12.29.5
2024-05-25 19:09:49.058170,France,60,Gymnastics,Mobile,Edge,119.3.34.1
2024-05-24 02:46:01.058170,France,12,Basketball,Tablet,Firefox,102.12.29.5
2024-05-26 11:35:24.058170,Germany,70,Shotput,Desktop,Safari,5.8.6.7
2024-05-25 20:14:12.058170,France,55,High Jump,Tablet,Edge,119.3.34.1
2024-05-23 12:20:43.058170,Botswana,32,High Jump,Desktop,Chrome,190.1.13.41
2024-05-25 06:02:26.058170,Botswana,99,Gymnastics,Mobile,Edge,119.3.34.1
2024-05-25 05:20:05.058170,Canada,75,High Jump,Tablet,Chrome,119.3.34.1
2024-05-24 08:06:06.058170,Russia,26,Football,Desktop,Safari,190.1.13.41
2024-05-24 15:11:19.058170,USA,8,Football,Desktop,Edge,102.12.29.5
2024-05-25 07:44:31.058170,Japan,69,Football,Mobile,Chrome,102.12.29.5
2024-05-25 09:32:19.058170,Botswana,4,Gymnastics,Desktop,Chrome,119.3.34.1
2024-05-24 13:48:23.058170,UK,97,High Jump,Mobile,Edge,102.12.29.5
2024-05-24 15:31:50.058170,UK,61,Gymnastics,Desktop,Safari,5.8.6.7
2024-05-26 21:35:48.058170,Japan,69,Netball,Tablet,Edge,190.1.13.41
2024-05-23 22:10:33.058170,France,84,High Jump,Desktop,Safari,190.1.13.41
2024-05-24 15:42:25.058170,USA,72,Football,Tablet,Edge,119.3.34.1
2024-05-27 05:33:17.058170,Japan,64,Netball,Desktop,Safari,5.8.6.7
2024-05-23 13:12:17.058170,UK,41,Shotput,Mobile,Firefox,119.3.34.1
2024-05-26 23:30:10.058170,Canada,17,Basketball,Tablet,Chrome,5.8.6.7
2024-05-23 09:25:17.058170,Botswana,58,Football,Mobile,Chrome,5.8.6.7
2024-05-26 16:45:27.058170,Germany,59,Football,Desktop,Chrome,5.8.6.7
2024-05-26 17:17:58.058170,USA,63,Gymnastics,Mobile,Safari,102.12.29.5
2024-05-23 15:43:39.058170,UK,99,Basketball,Tablet,Chrome,102.12.29.5
2024-05-23 16:20:30.058170,USA,72,Netball,Desktop,Firefox,102.12.29.5
2024-05-25 07:15:47.058170,Canada,38,Basketball,Tablet,Chrome,5.8.6.7
2024-05-25 21:23:24.058170,UK,41,Football,Tablet,Safari,190.1.13.41
2024-05-23 21:07:41.058170,Japan,91,Gymnastics,Desktop,Safari,119.3.34.1
2024-05-25 09:22:19.058170,Japan,18,Shotput,Tablet,Firefox,190.1.13.41
2024-05-26 21:03:39.058170,Russia,76,High Jump,Mobile,Safari,119.3.34.1
2024-05-26 02:27:04.058170,France,35,Shotput,Mobile,Edge,102.12.29.5
2024-05-24 21:44:42.058170,UK,89,High Jump,Mobile,Edge,102.12.29.5
2024-05-26 02:56:13.058170,Botswana,48,Basketball,Desktop,Safari,190.1.13.41
2024-05-23 17:27:15.058170,France,69,Football,Mobile,Chrome,190.1.13.41
2024-05-27 08:31:52.058170,UK,13,Shotput,Tablet,Chrome,190.1.13.41
2024-05-26 14:23:27.058170,Russia,22,Football,Desktop,Safari,190.1.13.41
2024-05-26 05:05:35.058170,USA,73,Football,Desktop,Edge,102.12.29.5
2024-05-25 01:55:11.058170,Botswana,99,Football,Mobile,Chrome,190.1.13.41
2024-05-25 20:57:28.058170,Botswana,77,High Jump,Tablet,Safari,102.12.29.5
2024-05-24 22:01:07.058170,Japan,34,Football,Mobile,Firefox,102.12.29.5
2024-05-25 03:30:45.058170,Canada,62,Shotput,Tablet,Safari,190.1.13.41
2024-05-25 03:43:20.058170,Botswana,40,Basketball,Tablet,Chrome,5.8.6.7
2024-05-25 10:28:29.058170,UK,26,Shotput,Tablet,Firefox,119.3.34.1
2024-05-24 15:11:01.058170,Japan,10,High Jump,Desktop,Chrome,190.1.13.41
2024-05-25 08:50:49.058170,UK,55,Shotput,Mobile,Firefox,102.12.29.5
2024-05-24 02:23:05.058170,Japan,60,Gymnastics,Desktop,Edge,102.12.29.5
2024-05-24 22:06:22.058170,Canada,29,Gymnastics,Mobile,Edge,5.8.6.7
2024-05-25 21:27:08.058170,Germany,25,Shotput,Desktop,Firefox,119.3.34.1
2024-05-24 16:14:41.058170,Botswana,80,Gymnastics,Mobile,Chrome,119.3.34.1
2024-05-24 01:44:17.058170,USA,40,Netball,Mobile,Safari,119.3.34.1
2024-05-24 11:03:20.058170,Japan,95,High Jump,Mobile,Firefox,5.8.6.7
2024-05-26 09:03:09.058170,UK,54,Gymnastics,Desktop,Safari,119.3.34.1
2024-05-26 11:39:18.058170,Botswana,10,Basketball,Tablet,Edge,5.8.6.7
2024-05-27 03:58:05.058170,Botswana,91,Shotput,Desktop,Chrome,119.3.34.1
2024-05-24 07:31:19.058170,Russia,45,Basketball,Tablet,Firefox,119.3.34.1
2024-05-24 09:23:18.058170,Russia,7,Basketball,Tablet,Firefox,102.12.29.5
2024-05-23 16:36:55.058170,UK,50,Netball,Mobile,Firefox,119.3.34.1
2024-05-24 04:22:11.058170,Russia,96,Shotput,Tablet,Firefox,119.3.34.1
2024-05-26 13:26:29.058170,France,70,Basketball,Mobile,Safari,102.12.29.5
2024-05-26 12:21:45.058170,France,87,Gymnastics,Tablet,Chrome,190.1.13.41
2024-05-25 11:39:14.058170,Germany,73,Basketball,Mobile,Safari,119.3.34.1
2024-05-26 09:48:49.058170,Canada,66,Basketball,Tablet,Edge,5.8.6.7
2024-05-24 03:42:55.058170,France,29,High Jump,Desktop,Firefox,190.1.13.41
2024-05-24 19:28:40.058170,Russia,76,Netball,Tablet,Chrome,190.1.13.41
2024-05-25 19:28:10.058170,Russia,9,High Jump,Tablet,Chrome,119.3.34.1
2024-05-24 18:11:47.058170,Russia,88,Gymnastics,Mobile,Safari,5.8.6.7
2024-05-26 12:46:06.058170,Canada,22,Netball,Desktop,Safari,190.1.13.41
2024-05-25 02:55:21.058170,Japan,80,High Jump,Mobile,Firefox,119.3.34.1
2024-05-27 07:30:31.058170,UK,13,Basketball,Tablet,Chrome,102.12.29.5
2024-05-25 16:32:05.058170,France,67,Shotput,Desktop,Safari,5.8.6.7
2024-05-24 02:44:04.058170,Japan,31,Football,Tablet,Firefox,190.1.13.41
2024-05-25 10:44:40.058170,Russia,62,Basketball,Tablet,Chrome,5.8.6.7
2024-05-25 05:18:47.058170,Botswana,1,High Jump,Tablet,Firefox,5.8.6.7
2024-05-23 12:41:15.058170,UK,54,Football,Mobile,Chrome,190.1.13.41
